DAUID,year,instability,deprivation,dependency,ethnic_concentration,omi_composite,patient_volume,source
35120104,2016,1.492229668,0.5528963416,0.688328401,-0.6529932186,0.5201152980000001,0.0,synthetic
35120105,2016,1.582716871,0.04754285219,1.545879063,-1.201704185,0.4936086502975,0.0,synthetic
35120106,2016,1.372138109,0.8977366523,-0.3805010234,-0.8314154813,0.26448956415,0.0,synthetic
35120107,2016,1.009365618,0.3100081295,-0.4519442261,0.09464644428,0.24051899141999997,0.0,synthetic
35120108,2016,0.1970582491,0.9198972466,-0.3514589395,-0.5893357011,0.044040213775,0.0,synthetic
35120109,2016,0.6926170191,0.9872181462,0.0006586896196,-0.695294023,0.2462999579799,0.0,synthetic
35120110,2016,0.309343733,0.7387975276,-0.1155056609,-0.6914971177,0.0602846205,0.0,synthetic
35120111,2016,0.1923168687,3.141942736,-0.5375911607,0.3688890857,0.791389382425,0.0,synthetic
35120112,2016,0.171202524,-0.01619746524,-0.7919974215,-0.006364120823,-0.16083912089075,0.0,synthetic
35120113,2016,-0.1043841435,-0.1710098604,0.4903379939,-0.8417099575,-0.156691491875,0.0,synthetic
35120114,2016,-0.2212072679,-0.1491695622,0.01981869508,-0.7495886321,-0.27503669178,0.0,synthetic
35120115,2016,0.2266707117,-0.3254584595,-0.03939525647,-0.6481337815,-0.1965791964425,0.0,synthetic
35120116,2016,1.818100411,-0.2068341725,0.9858535303,-0.3907032833,0.5516041213749999,0.0,synthetic
35120117,2016,0.07587138948,0.3569620191,1.44102911,-1.287462189,0.146600082395,0.0,synthetic
35120118,2016,1.273316637,0.9473206688,0.8409645629,-0.7349342594,0.581666902325,1.0,synthetic
35120119,2016,2.048983721,0.9649555524,2.563913903,-1.179678598,1.0995436446,0.0,synthetic
35120120,2016,-0.06979051129,-0.5679078075,1.412466744,-0.957850338,-0.04577047819749999,0.0,synthetic
35120121,2016,0.09772707565,-0.7138978189,0.5962686525,-0.6269328545,-0.16170873631250002,0.0,synthetic
35120122,2016,-0.7442395551,-0.7493771519,0.600397884,-0.6623769176,-0.38889893514999996,0.0,synthetic
35120123,2016,-0.4404246847,-0.7411433157,0.8589169909,-0.6355590288,-0.23955250957500002,0.0,synthetic
35120124,2016,-0.5036573402,-0.8291628008,0.4244962632,-0.6306993782,-0.38475581400000003,0.0,synthetic
35120126,2016,0.4434612106,1.134975189,0.3709580105,-0.3502804618,0.399778487075,0.0,synthetic
35120129,2016,-0.3881457799,-0.276007708,-0.2392809334,-0.563749912,-0.366796083325,1.0,synthetic
35120130,2016,-0.4075592286,0.6858511834,0.4462841552,-0.6665396877,0.014509105574999959,0.0,synthetic
35120131,2016,0.8568585206,1.175099434,-0.3717754528,-0.2401208779,0.35501540597500003,0.0,synthetic
35120132,2016,0.1299761467,0.8404919602,-0.1298061353,-0.4332491085,0.10185321577500003,0.0,synthetic
35120133,2016,0.1933012559,0.3421477141,0.8703000616,-0.5714156683,0.20858334082500002,0.0,synthetic
35120134,2016,1.176150477,1.970878907,-0.7272547653,-0.1134295504,0.5765862670749999,0.0,synthetic
35120135,2016,1.875370563,0.8170487739,2.048007963,-0.3507264093,1.09742522265,0.0,synthetic
35120136,2016,0.8492173813,1.389935425,-0.1040401373,-0.4939004422,0.41030305669999995,0.0,synthetic
35120137,2016,0.9327448725,0.6716740795,-0.4877142665,-0.5428562423,0.14346211080000001,0.0,synthetic
35120138,2016,2.510314952,1.219998797,-0.2548889534,-0.216276786,0.8147870023999999,1.0,synthetic
35120139,2016,1.505043501,3.339400476,-0.2031266166,-0.2421643048,1.0997882639,0.0,synthetic
35120140,2016,1.50370825,0.7789157294,-1.129980034,-0.5629649666,0.1474197447000001,0.0,synthetic
35120141,2016,1.34809201,0.4155651273,0.6136137865,-0.5584810469,0.4546974692250001,0.0,synthetic
35120142,2016,0.1421214787,0.3496947857,0.2599431002,-0.8213399739,-0.017395152324999996,0.0,synthetic
35120143,2016,-0.3940029883,0.2108357389,0.2325986855,-0.6187661261,-0.1423336725,0.0,synthetic
35120146,2016,1.384658587,-0.5783789572,1.685261135,-0.7799933124,0.42788686309999996,0.0,synthetic
35120147,2016,0.1591464863,0.3971833789,1.159698487,-0.3976544029,0.329593487325,0.0,synthetic
35120148,2016,0.9319528375,0.9427699764,1.177958016,-0.5176233328,0.633764374275,0.0,synthetic
35120155,2016,-0.5103702,0.3703577757,-0.5090284104,-0.1971909782,-0.211557953225,0.0,synthetic
35120156,2016,0.2768367896,2.31251442,-0.901674872,0.4602008423,0.5369692949749999,0.0,synthetic
35120157,2016,-0.4377029302,0.1133663883,0.916930851,-0.9485950203,-0.08900017779999997,0.0,synthetic
35120158,2016,-0.6327782123,-0.7782857514,-0.2148844892,-0.6684934548,-0.573610476925,0.0,synthetic
35120159,2016,0.3791722396,0.3429938918,0.2181540566,-0.5099160133,0.10760104367500001,0.0,synthetic
35120160,2016,-0.2052739507,-0.1794692085,-0.1076166975,-0.7444293098,-0.309197291625,0.0,synthetic
35120231,2016,-0.2425874378,-0.2503868639,0.7462242098,-0.886788132,-0.15838455597499998,0.0,synthetic
35120232,2016,-0.6013160778,0.6838750921,2.223637714,-1.183896981,0.28057493682500007,0.0,synthetic
35120233,2016,-0.4686049951,0.1563333889,1.348977987,-0.8949401156,0.03544156630000003,0.0,synthetic
35120234,2016,-0.7471444765,0.3454830355,1.318167602,-1.175199357,-0.06467329900000002,0.0,synthetic
35120235,2016,-0.2396255125,2.1089491,0.5213616776,-0.7882953998,0.40059746632499993,0.0,synthetic
35120236,2016,0.6722345621,1.092216898,1.735355612,-0.7607310533,0.6847690047000001,1.0,synthetic
35120237,2016,1.944152755,2.080455732,3.043016086,-1.284041376,1.44589579925,0.0,synthetic
35120238,2016,0.2901755479,0.112748487,1.819033167,-0.8847653194,0.334297970625,0.0,synthetic
35120239,2016,-0.2188191228,0.6739941542,1.232153186,-1.170626506,0.12917542784999997,0.0,synthetic
35120240,2016,-0.007969140637,0.1595004534,0.9361132772,-1.102877215,-0.003808156259249962,0.0,synthetic
35120241,2016,-0.6269865515,-0.1221652063,0.8774648622,-0.626263879,-0.12448769365000001,0.0,synthetic
35120242,2016,-0.1304255113,-0.5064657842,1.838865309,-1.085056108,0.029229476375000008,0.0,synthetic
35120243,2016,-0.7276882026,0.5364536337,0.7757681345,-0.7302789573,-0.036436347925,0.0,synthetic
35120244,2016,-0.1974745329,0.4088642209,0.5446669215,-1.165152551,-0.10227398537500001,0.0,synthetic
35120245,2016,-0.01150437454,0.6757746271,1.985751958,-1.504096778,0.28648135814,0.0,synthetic
35120246,2016,-0.4001516058,1.069578352,1.592044997,-1.011312792,0.3125397378,0.0,synthetic
35120247,2016,-0.2108789887,0.8994195521,0.8690914828,-0.8908045659,0.16670687007500004,0.0,synthetic
35120248,2016,-0.2737246483,0.7351505664,1.519235814,-0.76197008,0.304672913025,0.0,synthetic
35120249,2016,-0.4577021763,0.4876637977,1.466006582,-1.06411398,0.10796355585,0.0,synthetic
35120250,2016,-0.001648393845,2.047023486,2.416815348,-1.103258437,0.83973300078875,0.0,synthetic
35120251,2016,-0.2019384684,2.061279597,1.342601068,-1.372626088,0.45732902715,0.0,synthetic
35120252,2016,-0.2855507898,1.771918808,1.295510279,-1.226233098,0.3889112997999999,0.0,synthetic
35120253,2016,-0.4567089929,1.055212615,1.015805291,-1.283349856,0.08273976427499996,0.0,synthetic
35120254,2016,-0.01182374722,0.9084082458,1.674470274,-1.096632611,0.36860554039500004,0.0,synthetic
35120255,2016,-0.6145242956,0.5700023735,0.9003793112,-0.9998477473,-0.035997589549999987,0.0,synthetic
35120256,2016,-0.4532848485,0.7965458651,1.048581051,-1.052530356,0.08482792790000004,0.0,synthetic
35120258,2016,-0.6771552259,-0.2839056502,0.2961578852,-0.8073882673,-0.36807281454999996,0.0,synthetic
35120259,2016,0.1142203856,1.615490504,0.9143426503,-0.5343668458,0.5274216735249999,0.0,synthetic
35120261,2016,-0.6655321357,-0.4202142295,1.001215949,-1.020924053,-0.2763636173,0.0,synthetic
35120262,2016,-0.726182547,-0.09117881573,0.6054751333,-1.080813687,-0.3231749791075,0.0,synthetic
35120263,2016,-0.8944066139,0.07390063682,0.4718351435,-0.6320097236,-0.24517013929499998,0.0,synthetic
35120264,2016,-0.744293327,0.04766886319,-0.2260220271,-1.006258338,-0.4822262072275,0.0,synthetic
35120265,2016,-0.5246393878,-0.719277474,-0.6629346016,-0.5066580332,-0.6033773741499999,0.0,synthetic
35120266,2016,-0.79277435,-0.4540062731,-0.3175981637,-0.8300836725,-0.598615614825,0.0,synthetic
35120267,2016,-0.8347097458,-0.5736666019,-0.3170551634,-0.7476257377,-0.6182643122,0.0,synthetic
35120268,2016,-0.6506060106,-0.006795168971,0.1922228712,-0.6451994095,-0.27759442946775,0.0,synthetic
35120269,2016,-0.2836956368,-0.3818890706,0.8553482203,-0.8669001852,-0.169284168075,0.0,synthetic
35120270,2016,-0.6197548973,-0.08807048056,-0.1145300399,-0.4767974952,-0.32478822824,0.0,synthetic
35120271,2016,-0.8735700617,-0.8806781585,-0.1494674936,-0.3566235726,-0.5650848216,0.0,synthetic
35120272,2016,-0.4529773355,-1.052495887,-0.4808588683,-0.2702794958,-0.56415289665,0.0,synthetic
35120273,2016,-0.07526004608,0.1948571978,0.3063424043,-0.7233422934,-0.074350684345,1.0,synthetic
35120274,2016,-0.5461749481,-0.4611526798,0.8132140996,-0.5047451573,-0.17471467140000002,0.0,synthetic
35120275,2016,-0.7901657498,-0.6641942794,0.5622981929,-0.7563983194,-0.412115038925,0.0,synthetic
35120276,2016,-0.6648667032,-0.795476066,0.1726338129,-0.7982410302,-0.521487496625,0.0,synthetic
35120277,2016,-0.7829127398,-0.3434865376,0.07375513561,-0.7456442813,-0.44957210577250006,0.0,synthetic
35120278,2016,-0.9151366929,-0.5325352908,-0.06902936427,-0.6124542257,-0.5322888934175,0.0,synthetic
35120279,2016,-1.029577704,-0.602490985,-0.4806250227,-0.5802282175,-0.6732304822999999,0.0,synthetic
35120280,2016,-0.5800145327,-1.114414151,0.4268634982,-1.049849236,-0.579353605375,0.0,synthetic
35120281,2016,-0.7049850999,-0.664297777,-0.3280008193,-0.6440723322,-0.5853390071,0.0,synthetic
35120282,2016,0.2633389158,0.05026113781,1.259066982,-0.6251204031,0.2368866581275,1.0,synthetic
35120283,2016,-0.3114813221,0.3022998759,0.1564889,-0.799352123,-0.1630111673,0.0,synthetic
35120284,2016,0.1609134897,0.3743350175,0.5062938497,-0.7283992591,0.07828577444999998,1.0,synthetic
35120285,2016,-0.2481199211,0.1580191535,0.5711725932,-0.5197231771,-0.009662837874999997,0.0,synthetic
35120286,2016,-0.6094664368,-0.689297836,0.7196880835,-0.903103248,-0.37054485932500003,0.0,synthetic
35120287,2016,-0.7436980846,-0.2996600965,-0.8827377577,-0.7874396834,-0.6783839055499999,0.0,synthetic
35120288,2016,-0.514933659,-0.07707596923,-0.2801129621,-1.236212853,-0.5270838608325,1.0,synthetic
35120289,2016,-0.6138236067,0.2383880078,0.06073987011,-0.7806140592,-0.2738274469975,0.0,synthetic
35120290,2016,-0.3421430781,0.2220603011,0.2598946116,-1.199021385,-0.2648023876,0.0,synthetic
35120291,2016,-0.4393464605,0.3046235755,1.961950704,-0.718953629,0.2770685475,0.0,synthetic
35120292,2016,0.437961671,2.148061248,2.030151536,-0.8757518239,0.9351056577749999,0.0,synthetic
35120293,2016,-0.007179588413,2.301642406,1.973837982,-0.8759591647,0.84808540872175,0.0,synthetic
35120294,2016,-0.4042090689,0.6408800315,0.8891471973,-0.7776254891,0.08704816769999998,0.0,synthetic
35120295,2016,-0.0856862489,0.1131536314,1.742986064,-1.133504067,0.15923734487499996,0.0,synthetic
35120296,2016,-0.4021114739,-0.4448129236,0.4590842577,-1.058128623,-0.3614921907,0.0,synthetic
35120297,2016,-0.6191689015,-0.5137152773,-0.401439123,-0.7659113364,-0.57505865955,0.0,synthetic
35120298,2016,-0.3526441283,-0.6032588774,-0.1745223954,-0.6318892963,-0.44057867435,0.0,synthetic
35120299,2016,0.2628583697,0.5816808106,-0.1018445875,-0.7765570059,-0.008465603275000011,0.0,synthetic
35120300,2016,-0.2374851999,0.8788798607,0.1125601116,-0.9329578228,-0.044750762599999966,0.0,synthetic
35120301,2016,0.1790433412,0.2504386347,0.2431798317,-0.6104359768,0.015556457700000026,0.0,synthetic
35120302,2016,-0.4315778476,-0.6022657769,-0.09653854719,-0.5885742998,-0.42973911787249996,0.0,synthetic
35120303,2016,-0.4537668833,-0.05530873562,0.8846728954,-1.054632835,-0.16975888963,0.0,synthetic
35120304,2016,-0.5414621099,-0.5341925455,0.3388473429,-0.9326505596,-0.41736446802499994,0.0,synthetic
35120305,2016,-0.7406909423,-0.3464795856,0.4330158352,-0.81729041,-0.367861275675,0.0,synthetic
35120306,2016,-0.5248252513,-0.4020700421,-0.161880665,-0.6586035516,-0.4368448775,0.0,synthetic
35120307,2016,,,,,,0.0,synthetic
35120308,2016,-0.5373047576,0.1223427103,0.121971497,-0.659743083,-0.23818340832499998,0.0,synthetic
35120309,2016,-0.4978378113,-0.3843794189,-0.3305140484,-0.3963319542,-0.4022658082,0.0,synthetic
35120310,2016,-0.1222762437,-0.160146206,0.09632432133,-0.4896305733,-0.1689321754175,0.0,synthetic
35120311,2016,1.661263774,0.4969301691,-0.3867781803,-0.3074405357,0.36599380677500004,0.0,synthetic
35120312,2016,,,,,,0.0,synthetic
35120313,2016,0.03799040761,0.4658999762,0.2137934763,-0.6806328264,0.00926275842749999,0.0,synthetic
35120314,2016,0.2399221286,2.204959163,0.02043325765,0.1702663865,0.6588952339374999,0.0,synthetic
35120315,2016,-0.124916603,1.450594477,-0.2227414173,-0.7770462161,0.08147256015000004,0.0,synthetic
35120316,2016,-0.1067418982,1.294354378,0.1186824004,-0.6657688345,0.160131511425,0.0,synthetic
35120317,2016,0.005128077641,1.72162703,0.125378794,-0.1965084811,0.41390635513525004,0.0,synthetic
35120318,2016,-0.2840558867,0.2936201031,-0.5076129518,-0.3401641066,-0.2095532105,0.0,synthetic
35120319,2016,0.08205881393,1.360567052,-0.1693585148,-0.711678814,0.14039713428249997,1.0,synthetic
35120320,2016,0.8289743768,1.399630561,0.1065891569,-0.7005969836,0.40864927777500004,0.0,synthetic
35120321,2016,0.3709536211,1.163713045,0.06404477675,-0.8873974106,0.1778285080625,0.0,synthetic
35120322,2016,2.037890599,1.434548062,2.891363259,-0.7616389952,1.4005407312,0.0,synthetic
35120323,2016,1.683198475,1.612771764,1.185872448,-0.5690767223,0.978191491175,0.0,synthetic
35120324,2016,2.696501323,1.717536561,2.582966377,-0.05327781106,1.735931612485,0.0,synthetic
35120325,2016,1.466738714,2.068914997,-0.5028621187,-0.4395554979,0.6483090236000001,0.0,synthetic
35120326,2016,1.304931879,1.199281612,0.7000267282,-0.7312947529,0.6182363665749999,0.0,synthetic
35120327,2016,-0.1745081367,0.2621948316,-0.2696180857,-0.7904014442,-0.24308320875,0.0,synthetic
35120328,2016,0.4358320181,0.1790054467,0.7104064142,-0.8995152143,0.10643216617499995,0.0,synthetic
35120329,2016,-0.5673601094,-0.6744907695,1.258500681,-0.7555999756,-0.18473754337500004,0.0,synthetic
35120330,2016,1.042508165,0.5947604392,2.206835302,-0.9283225209,0.728945346325,0.0,synthetic
35120331,2016,-0.9705898502,-0.3833923859,0.1267747098,-0.4131480141,-0.41008888509999997,1.0,synthetic
35120332,2016,-0.4616859043,-0.7459436127,0.9693020324,-0.816305553,-0.2636582594,0.0,synthetic
35120333,2016,0.3503098091,0.06306044654,1.813076673,-0.9658606577,0.31514656773500005,0.0,synthetic
35120334,2016,1.047228876,0.6228871435,1.52416808,-0.6297267285,0.64113934275,0.0,synthetic
35120335,2016,0.1992846451,1.291656016,-0.3535348769,-0.3455091902,0.19797414849999995,0.0,synthetic
35120336,2016,-0.3877954523,0.5095255327,-0.3595064156,-0.2926496831,-0.132606504575,1.0,synthetic
35120337,2016,0.1078646121,1.318871612,0.3909271778,-1.076051327,0.18540301872499998,0.0,synthetic
35120340,2016,-0.6665404205,-0.6107448297,-0.223863948,-0.6171814225,-0.5295826551749999,0.0,synthetic
35120341,2016,-1.002544918,-0.7166923273,0.09987835624,-0.5938308213,-0.55329742759,0.0,synthetic
35120342,2016,-0.9157689554,-0.7520060753,-0.05142402811,-0.493389352,-0.5531471027025,0.0,synthetic
35120343,2016,-0.8892388318,-0.5099192135,-0.09154285306,-0.7959879269,-0.571672206315,0.0,synthetic
35120344,2016,-0.8130659218,-0.3192456361,-0.037285096,-0.7832648999,-0.48821538845,0.0,synthetic
35120345,2016,-0.5540549336,-0.3949713897,-0.2790978219,-1.037365911,-0.56637251405,0.0,synthetic
35120346,2016,0.9380642851,1.52758907,1.363055636,-0.4175221865,0.8527967011500001,0.0,synthetic
35120347,2016,0.8249767904,-0.8314367113,-2.092593254,-0.5006980168,-0.649937797925,0.0,synthetic
35120348,2016,0.9381089243,-0.3107434347,-2.06288228,-0.3899849294,-0.45637542995,0.0,synthetic
35120349,2016,0.0310783121,-0.4216714808,0.5269444252,-1.046566961,-0.22755392612499997,0.0,synthetic
35120350,2016,-0.3024280276,0.4884276724,-0.02989045318,-0.6820537393,-0.13148613692,0.0,synthetic
35120351,2016,0.8952630708,0.4638280315,0.06078415397,-0.3476650431,0.2680525532925,0.0,synthetic
35120352,2016,0.4160531138,-0.6171528369,-2.206680108,-0.0114104062,-0.604797559325,0.0,synthetic
35120353,2016,-0.6280773636,-0.2970970519,-0.251662061,-0.7847601004,-0.490399144225,0.0,synthetic
35120354,2016,0.4043314223,1.421483419,2.623546711,-1.374226319,0.768783808325,0.0,synthetic
35120355,2016,0.007200494751,0.8832987112,5.493628677,-1.431146651,1.2382453079877502,0.0,synthetic
35120356,2016,-0.3253815053,-0.2293454557,1.304662761,-0.9023744531,-0.03810966327500001,0.0,synthetic
35120357,2016,-0.2457318404,-0.2694963387,0.3812912571,-0.8005115221,-0.23361211102499999,0.0,synthetic
35120358,2016,0.3248766814,0.6577630001,1.734828567,-1.382610065,0.3337145458750001,0.0,synthetic
35120359,2016,-0.4984387531,-0.8627358424,0.7135127826,-0.7589684634,-0.351657569075,0.0,synthetic
35120360,2016,-0.7396182698,-0.853258072,0.3596542948,-0.5495347695,-0.445689204125,0.0,synthetic
35120361,2016,-0.6598019182,-0.4983261278,-0.4210048159,-0.8616473986,-0.610195065125,0.0,synthetic
35120362,2016,,,,,,0.0,synthetic
35120363,2016,,,,,,0.0,synthetic
35120365,2016,2.382608944,1.494767473,2.84933194,-0.4407642473,1.571486027425,0.0,synthetic
35120366,2016,1.470651437,2.265877452,-0.1329944731,0.0426180048,0.9115381051749999,0.0,synthetic
35120367,2016,0.9047433568,0.3483717672,0.7707567201,-0.1706430296,0.463307203625,0.0,synthetic
35120368,2016,0.6176634887,0.03064715226,-0.3983246714,-0.3780726079,-0.032021659585,0.0,synthetic
35120369,2016,0.09290528722,-0.7838801164,1.451300779,-0.7167575226,0.010892106805000024,0.0,synthetic
35120371,2016,-0.4797585831,-0.3783859092,0.8574625722,-1.102367027,-0.275762236775,0.0,synthetic
35120372,2016,-0.6281807229,-0.5405873341,0.1148634765,-0.7287294973,-0.44565851945,0.0,synthetic
35120373,2016,-0.7526225939,-0.2058405318,-0.4175116795,-0.7322764823,-0.527062821875,0.0,synthetic
35120374,2016,-0.5516498924,-0.4147219922,0.6120006687,-0.612419893,-0.241697777225,0.0,synthetic
35120375,2016,,,,,,0.0,synthetic
35120376,2016,-0.006590910564,-0.5387665661,0.4068042974,-0.6818816186,-0.20510869946599997,0.0,synthetic
35120377,2016,-0.3991136996,-0.2007763226,0.5219224135,-1.227916787,-0.32647109892500004,0.0,synthetic
35120378,2016,-0.8799519792,-0.3796283905,-0.02135305376,-0.7572662276,-0.5095499127650001,0.0,synthetic
35120379,2016,-0.9024549716,-0.6006570009,-0.08045014365,-0.7857905809,-0.5923381742625,0.0,synthetic
35120380,2016,-0.8871242694,-0.9475527599,-0.1002176109,-0.5245869128,-0.61487038825,0.0,synthetic
35120381,2016,-0.7257112177,-0.5678118814,-0.481959833,-0.7077383474,-0.620805319875,0.0,synthetic
35120382,2016,-0.8893882423,-0.6539634529,-0.2813836155,-0.9586399593,-0.6958438175,1.0,synthetic
35120383,2016,-0.707256619,-0.2830939428,-0.005274461795,-0.8461894664,-0.46045362249875,0.0,synthetic
35120384,2016,-0.7855527499,-0.1195491952,-0.3669575324,-0.8728397747,-0.53622481305,0.0,synthetic
35120385,2016,-0.5072107286,-0.5332565633,-0.7133245845,-0.8856775914,-0.65986736695,0.0,synthetic
35120386,2016,-0.8173447362,-0.4306590328,-0.6197870012,-0.7432695125,-0.652765070675,0.0,synthetic
35120389,2016,-0.7059942958,-0.08953854924,0.09247108377,-0.8163356749,-0.3798493590425,0.0,synthetic
35120390,2016,-0.4614770796,1.491092063,0.6211908351,-0.7891218356,0.21542099572499995,0.0,synthetic
35120391,2016,-0.2471639655,1.323194884,0.02026386659,-0.6403433015,0.11398787089750001,0.0,synthetic
35120392,2016,0.3823343786,1.461694342,0.4538162186,-0.9172225975,0.345155585425,0.0,synthetic
35120393,2016,-0.2195129164,1.450071472,0.3061716997,-1.269461698,0.06681713932500005,0.0,synthetic
35120394,2016,-0.6600743798,-0.02948545345,0.4535980757,-0.9957271707,-0.3079222320625,0.0,synthetic
35120395,2016,-0.5845377022,0.5687931789,0.7644184817,-0.8093743232,-0.01517509119999999,0.0,synthetic
35120396,2016,0.03680285579,0.02961273031,1.043723561,-1.106935364,0.000800945775000006,0.0,synthetic
35120397,2016,-0.1463349424,0.2708553281,0.6027611461,-0.953367261,-0.05652143230000001,0.0,synthetic
35120398,2016,-0.3918951231,0.9706844126,1.038005779,-1.172198256,0.11114920312499998,0.0,synthetic
35120399,2016,-0.6935494711,0.3886266689,1.319834622,-1.089208946,-0.018574281550000016,0.0,synthetic
35120400,2016,0.7183457897,1.263345904,0.8343970169,-0.7497050548,0.5165959139499999,0.0,synthetic
35120401,2016,0.2071109201,0.3900543505,1.970190786,-0.9932970078,0.39351476220000003,0.0,synthetic
35120402,2016,-0.4332875605,-0.1692839812,0.4503929617,-0.9605230598,-0.27817540995,0.0,synthetic
35120404,2016,-0.1099482705,-0.4978030099,0.1193248529,-0.6085950529,-0.2742553701,0.0,synthetic
35120405,2016,0.1949442017,-0.6464579658,0.9393715598,-0.359932872,0.03198123092499999,0.0,synthetic
35120406,2016,0.3138294663,2.151493449,0.2495289144,0.2093406262,0.731048113975,0.0,synthetic
35120408,2016,,,,,,0.0,synthetic
35120410,2016,-0.4921464048,-0.508001806,0.01259411989,-0.7378033884,-0.4313393698275,0.0,synthetic
35120412,2016,-0.3702712125,-0.6257664857,-0.2445843404,-0.9623565001,-0.550744634675,0.0,synthetic
35120413,2016,-0.8937897302,-0.006866354107,0.306167491,-0.6814896411,-0.31899455860174997,0.0,synthetic
35120416,2016,0.4531682277,1.227623991,1.971621683,-1.079364566,0.6432623339250001,0.0,synthetic
35120418,2016,-0.609080551,-0.1666425038,-0.2315371034,-0.7919925983,-0.449813189125,0.0,synthetic
35120419,2016,,,,,,0.0,synthetic
35120420,2016,-0.7545519878,-0.4530906786,-0.2511777337,-0.673301755,-0.5330305387750001,0.0,synthetic
35120421,2016,,,,,,0.0,synthetic
35130042,2016,-0.5223474559,-0.6471620819,1.115184141,-1.131754457,-0.29651996345,0.0,synthetic
35130043,2016,-0.524063584,-0.6731382744,-0.0932331806,-1.035060456,-0.58137387375,0.0,synthetic
35130044,2016,-0.5818850769,-0.8369158878,1.0126923,-0.7409214897,-0.2867575386,0.0,synthetic
35130045,2016,-0.6664247011,-0.2388582635,0.4026351807,-0.9150808494,-0.354432158325,0.0,synthetic
35130046,2016,-0.5449659609,-0.600064482,0.1090036218,-0.8418067497,-0.4694583927,0.0,synthetic
35130047,2016,-0.6494764124,-0.08165833565,0.3724328688,-1.147025351,-0.3764318075625,0.0,synthetic
35130048,2016,-0.4196073728,-0.3010743359,0.613917841,-1.000323907,-0.276771943675,0.0,synthetic
35130049,2016,-0.5573681656,0.0273479869,0.6106542176,-0.8266622622,-0.18650705582500002,0.0,synthetic
35130050,2016,-0.5363468345,-0.09342669341,0.5453140522,-1.199136477,-0.32089898817749996,0.0,synthetic
35130051,2016,-0.6401506579,-0.4083100991,0.072113392,-0.9801210298,-0.4891170987,0.0,synthetic
35130052,2016,-0.2298807569,-0.7100392464,1.916106948,-0.9358952105,0.010072933549999968,0.0,synthetic
35130053,2016,-0.2260969997,-1.096439612,1.609619931,-1.192629959,-0.226386659925,0.0,synthetic
35130054,2016,-0.4878597711,-0.3074295837,2.087828583,-1.283846429,0.0021731997999999697,0.0,synthetic
35130055,2016,-0.06081258442,-1.11811297,5.659725555,-1.346930596,0.7834673511449999,0.0,synthetic
35130056,2016,0.3459014579,-0.05210526905,1.426340839,-1.133705938,0.1466077724625,0.0,synthetic
35130057,2016,-0.4406750931,-0.1162256403,0.5797385044,-0.7077163809,-0.171219652475,0.0,synthetic
35130058,2016,-0.3081487487,-0.490148446,1.066925517,-1.241979221,-0.24333772467499998,0.0,synthetic
35130059,2016,-0.2013782741,-0.6987489663,0.5640324016,-1.046639367,-0.34568355145,0.0,synthetic
35130060,2016,-0.1696992073,-0.4901027739,1.784032267,-1.32450988,-0.05006989854999999,0.0,synthetic
35130061,2016,0.9026373515,0.9890655576,1.868361165,-0.9864466741,0.69340435,0.0,synthetic
35130062,2016,-0.3642966235,2.769857306,-0.4958972885,-0.06819867664,0.46036617934,0.0,synthetic
35130063,2016,0.6789422423,1.137068561,1.308188379,-0.9333512539,0.5477119821,0.0,synthetic
35130064,2016,1.42751983,0.6618565656,0.7551118326,-0.8266202193,0.504467002225,0.0,synthetic
35130065,2016,0.1071060906,-0.7437847926,2.167443937,-0.8166380089,0.17853180652499995,0.0,synthetic
35130066,2016,0.9347527235,0.4271256174,1.963280515,-1.058937502,0.566555338475,0.0,synthetic
35130067,2016,-0.286556509,0.002134169809,1.383382516,-1.140621197,-0.010415255047750038,0.0,synthetic
35130068,2016,-0.6601632458,-0.5270705193,0.01973484021,-0.5538197594,-0.4303296710725,0.0,synthetic
35130069,2016,-0.3071951991,-0.7677547392,-0.04657999708,-1.258585866,-0.595028950345,0.0,synthetic
35130070,2016,-0.2329434627,-0.644623065,1.332142172,-1.212726494,-0.189537712425,0.0,synthetic
35130071,2016,-0.5869444163,-0.7141517105,1.89391506,-1.126280911,-0.13336549445,0.0,synthetic
35130072,2016,-0.2871433887,-0.301570534,1.084222018,-0.833081947,-0.08439346292500002,0.0,synthetic
35130073,2016,-0.4655295889,-0.3883218226,1.213835829,-1.130128059,-0.192535910375,0.0,synthetic
35130074,2016,-0.4369734268,-0.5054855792,0.7459699733,-1.095852094,-0.323085281675,0.0,synthetic
35130075,2016,-0.6189226794,-0.1545019968,0.6607515323,-0.9316688538,-0.261085499425,0.0,synthetic
35130077,2016,-0.1019021683,-0.9641722764,1.351010024,-1.211229795,-0.231573553925,0.0,synthetic
35130078,2016,-0.156812922,-0.8106151719,2.597095171,-1.323560101,0.07652674402499998,0.0,synthetic
35130079,2016,-0.5513012046,-0.05671280681,0.5097423726,-1.090724428,-0.2972490167025,0.0,synthetic
35130080,2016,-0.8899328186,0.0864719526,-0.0189358243,-1.375207723,-0.5494011033249999,0.0,synthetic
35130081,2016,-0.2015760931,-0.8386080677,1.858177487,-1.334761186,-0.12919196494999996,0.0,synthetic
35130082,2016,-0.4969471581,-0.2081229521,1.081620726,-1.249266676,-0.21817901505,0.0,synthetic
35140110,2016,-0.4056991015,-0.06194320537,1.115397718,-1.408640009,-0.19022114946749996,1.0,synthetic
